ID_Transacao,Empresa,ID_Operador,Data_Hora,Descricao_Produto,Quantidade,Preco_Unitario,Desconto_Aplicado,Valor_Total,Metodo_Pagamento
100260,pmw2026,101,2026-03-24 18:00:00,Óleo de Soja,5,6.9,0.0,34.5,Cartão de Crédito
100261,pmw2026,104,2026-03-07 06:00:00,Arroz 5kg,4,24.9,0.0,99.6,Dinheiro
100262,pmw2026,102,2026-03-06 17:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
100263,pmw2026,103,2026-01-07 13:00:00,Feijão 1kg,5,8.5,0.0,42.5,PIX
100264,pmw2026,103,2026-01-19 22:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Débito
100265,pmw2026,102,2026-03-24 04:00:00,Pão de Forma,3,7.5,0.0,22.5,PIX
100266,pmw2026,101,2026-03-10 12:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Débito
100267,pmw2026,103,2026-01-10 16:00:00,Arroz 5kg,1,24.9,0.0,24.9,PIX
100268,pmw2026,104,2026-02-13 13:00:00,Arroz 5kg,2,24.9,0.0,49.8,Dinheiro
100269,pmw2026,103,2026-03-24 21:00:00,Detergente,2,2.5,0.0,5.0,PIX
100270,pmw2026,103,2026-02-22 02:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Crédito
100271,pmw2026,101,2026-01-21 09:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Débito
100272,pmw2026,102,2026-03-01 00:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
100273,pmw2026,104,2026-03-06 19:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
100274,pmw2026,104,2026-02-12 02:00:00,Detergente,5,2.5,0.0,12.5,PIX
100275,pmw2026,103,2026-03-20 15:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
100276,pmw2026,105,2026-03-10 19:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Dinheiro
100277,pmw2026,103,2026-03-03 05:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
100278,pmw2026,104,2026-03-23 00:00:00,Feijão 1kg,2,8.5,0.0,17.0,Dinheiro
100279,pmw2026,104,2026-03-29 13:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
100280,pmw2026,105,2026-03-05 14:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
100281,pmw2026,102,2026-01-10 07:00:00,Detergente,4,2.5,0.0,10.0,Dinheiro
100282,pmw2026,104,2026-03-13 07:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
100283,pmw2026,104,2026-04-01 23:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
100284,pmw2026,102,2026-01-06 14:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Crédito
100285,pmw2026,102,2026-01-02 15:00:00,Pão de Forma,3,7.5,0.0,22.5,PIX
100286,pmw2026,105,2026-03-16 11:00:00,Detergente,5,2.5,8.96,3.54,PIX
100287,pmw2026,102,2026-03-25 10:00:00,Leite Integral,4,5.2,0.0,20.8,PIX
100288,pmw2026,102,2026-02-15 09:00:00,Leite Integral,5,5.2,0.0,26.0,PIX
100289,pmw2026,103,2026-03-06 20:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
100290,pmw2026,102,2026-02-20 20:00:00,Shampoo,1,18.0,0.0,18.0,Cartão de Crédito
100291,pmw2026,101,2026-01-29 02:00:00,Feijão 1kg,2,8.5,0.0,17.0,PIX
100292,pmw2026,104,2026-02-11 10:00:00,Óleo de Soja,5,6.9,0.0,34.5,PIX
100293,pmw2026,104,2026-02-15 16:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Débito
100294,pmw2026,105,2026-02-13 04:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
100295,pmw2026,105,2026-02-19 18:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Débito
100296,pmw2026,105,2026-03-13 22:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
100297,pmw2026,103,2026-01-25 09:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
100298,pmw2026,101,2026-01-25 04:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Crédito
100299,pmw2026,104,2026-03-29 13:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
100300,pmw2026,103,2026-03-26 15:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
100301,pmw2026,105,2026-02-07 21:00:00,Leite Integral,4,5.2,8.59,12.21,Cartão de Crédito
100302,pmw2026,102,2026-02-25 16:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Crédito
100303,pmw2026,101,2026-03-22 06:00:00,Patinho 1kg,1,38.9,0.0,38.9,Dinheiro
100304,pmw2026,103,2026-01-12 13:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Débito
100305,pmw2026,102,2026-01-10 11:00:00,Pão de Forma,3,7.5,0.0,22.5,Dinheiro
100306,pmw2026,101,2026-01-06 00:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Débito
100307,pmw2026,103,2026-01-03 19:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Crédito
100308,pmw2026,104,2026-03-06 14:00:00,Leite Integral,1,5.2,0.0,5.2,Dinheiro
100309,pmw2026,101,2026-01-04 04:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
100310,pmw2026,103,2026-02-25 16:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
100311,pmw2026,104,2026-02-19 14:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Débito
100312,pmw2026,101,2026-02-15 17:00:00,Arroz 5kg,4,24.9,0.0,99.6,Cartão de Crédito
100313,pmw2026,102,2026-02-19 14:00:00,Mussarela 1kg,3,45.9,0.0,137.7,PIX
100314,pmw2026,104,2026-04-01 06:00:00,Arroz 5kg,2,24.9,0.0,49.8,PIX
100315,pmw2026,102,2026-02-20 18:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
100316,pmw2026,102,2026-03-13 14:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
100317,pmw2026,101,2026-02-06 16:00:00,Patinho 1kg,1,38.9,0.0,38.9,PIX
100318,pmw2026,104,2026-02-16 18:00:00,Detergente,2,2.5,0.0,5.0,PIX
100319,pmw2026,103,2026-04-01 06:00:00,Feijão 1kg,5,8.5,0.0,42.5,Dinheiro
100320,pmw2026,105,2026-01-12 17:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
100321,pmw2026,104,2026-03-21 10:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
100322,pmw2026,105,2026-02-24 16:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Débito
100323,pmw2026,105,2026-03-23 00:00:00,Pão de Forma,5,7.5,0.0,37.5,Dinheiro
100324,pmw2026,102,2026-02-14 22:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
100325,pmw2026,105,2026-02-01 03:00:00,Feijão 1kg,5,8.5,0.0,42.5,Dinheiro
100326,pmw2026,105,2026-02-20 02:00:00,Arroz 5kg,1,24.9,0.0,24.9,Dinheiro
100327,pmw2026,105,2026-02-20 19:00:00,Mussarela 1kg,5,45.9,93.44,136.06,PIX
100328,pmw2026,104,2026-01-25 18:00:00,Leite Integral,2,5.2,0.0,10.4,Dinheiro
100329,pmw2026,102,2026-01-13 23:00:00,Café 500g,5,16.9,0.0,84.5,PIX
100330,pmw2026,103,2026-02-17 11:00:00,Mussarela 1kg,3,45.9,0.0,137.7,PIX
100331,pmw2026,105,2026-03-13 05:00:00,Mussarela 1kg,3,45.9,72.84,64.86,Cartão de Débito
100332,pmw2026,103,2026-02-17 04:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Crédito
100333,pmw2026,104,2026-02-17 02:00:00,Pão de Forma,1,7.5,0.0,7.5,Dinheiro
100334,pmw2026,101,2026-01-24 05:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
100335,pmw2026,101,2026-02-06 08:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
100336,pmw2026,101,2026-03-05 01:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
100337,pmw2026,102,2026-03-31 17:00:00,Óleo de Soja,2,6.9,0.0,13.8,Dinheiro
100338,pmw2026,104,2026-01-24 05:00:00,Detergente,3,2.5,0.0,7.5,PIX
100339,pmw2026,104,2026-01-10 11:00:00,Pão de Forma,1,7.5,0.0,7.5,PIX
100340,pmw2026,101,2026-01-08 13:00:00,Café 500g,4,16.9,0.0,67.6,Dinheiro
100341,pmw2026,101,2026-03-14 06:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Débito
100342,pmw2026,105,2026-02-19 21:00:00,Leite Integral,3,5.2,11.85,3.75,PIX
100343,pmw2026,104,2026-02-25 12:00:00,Café 500g,3,16.9,0.0,50.7,PIX
100344,pmw2026,104,2026-03-02 15:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Débito
100345,pmw2026,101,2026-02-22 18:00:00,Leite Integral,4,5.2,0.0,20.8,Dinheiro
100346,pmw2026,104,2026-01-01 06:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Crédito
100347,pmw2026,103,2026-01-27 00:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
100348,pmw2026,105,2026-03-18 14:00:00,Óleo de Soja,5,6.9,15.67,18.83,Dinheiro
100349,pmw2026,104,2026-03-13 09:00:00,Leite Integral,1,5.2,0.0,5.2,Dinheiro
100350,pmw2026,101,2026-02-26 21:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
100351,pmw2026,101,2026-02-01 23:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Cartão de Crédito
100352,pmw2026,103,2026-03-22 21:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
100353,pmw2026,101,2026-03-29 18:00:00,Mussarela 1kg,1,45.9,0.0,45.9,PIX
100354,pmw2026,101,2026-01-10 04:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Crédito
100355,pmw2026,103,2026-01-27 01:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
100356,pmw2026,101,2026-01-20 23:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
100357,pmw2026,105,2026-02-05 23:00:00,Mussarela 1kg,1,45.9,34.57,11.33,Cartão de Crédito
100358,pmw2026,103,2026-03-14 22:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Débito
100359,pmw2026,102,2026-01-06 00:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Crédito
100360,pmw2026,105,2026-03-21 03:00:00,Café 500g,3,16.9,0.0,50.7,PIX
100361,pmw2026,105,2026-01-13 21:00:00,Patinho 1kg,1,38.9,0.0,38.9,Dinheiro
100362,pmw2026,101,2026-02-15 16:00:00,Detergente,5,2.5,0.0,12.5,Dinheiro
100363,pmw2026,103,2026-01-14 09:00:00,Shampoo,5,18.0,0.0,90.0,PIX
100364,pmw2026,103,2026-03-01 13:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Crédito
100365,pmw2026,102,2026-01-06 04:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
100366,pmw2026,102,2026-03-04 11:00:00,Patinho 1kg,3,38.9,0.0,116.7,PIX
100367,pmw2026,101,2026-03-08 18:00:00,Mussarela 1kg,3,45.9,0.0,137.7,PIX
100368,pmw2026,102,2026-03-30 15:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Débito
100369,pmw2026,101,2026-02-28 14:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
100370,pmw2026,105,2026-02-15 00:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Débito
100371,pmw2026,104,2026-01-30 04:00:00,Café 500g,4,16.9,0.0,67.6,PIX
100372,pmw2026,103,2026-03-16 10:00:00,Óleo de Soja,4,6.9,0.0,27.6,PIX
100373,pmw2026,102,2026-01-12 23:00:00,Feijão 1kg,3,8.5,0.0,25.5,Dinheiro
100374,pmw2026,105,2026-03-09 01:00:00,Café 500g,1,16.9,0.0,16.9,PIX
100375,pmw2026,104,2026-03-19 22:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Débito
100376,pmw2026,104,2026-03-17 10:00:00,Óleo de Soja,3,6.9,0.0,20.7,PIX
100377,pmw2026,103,2026-02-08 20:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Débito
100378,pmw2026,105,2026-03-31 02:00:00,Detergente,5,2.5,0.0,12.5,PIX
100379,pmw2026,102,2026-01-08 21:00:00,Óleo de Soja,5,6.9,0.0,34.5,Dinheiro
100380,pmw2026,101,2026-03-22 16:00:00,Pão de Forma,5,7.5,0.0,37.5,PIX
100381,pmw2026,104,2026-01-28 14:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
100382,pmw2026,101,2026-03-22 14:00:00,Café 500g,1,16.9,0.0,16.9,PIX
100383,pmw2026,103,2026-02-12 14:00:00,Shampoo,1,18.0,0.0,18.0,PIX
100384,pmw2026,102,2026-01-02 02:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Crédito
100385,pmw2026,102,2026-01-22 22:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
100386,pmw2026,102,2026-03-19 19:00:00,Shampoo,2,18.0,0.0,36.0,Dinheiro
100387,pmw2026,102,2026-03-05 16:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
100388,pmw2026,104,2026-03-20 19:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Crédito
100389,pmw2026,105,2026-01-21 11:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
100390,pmw2026,102,2026-02-12 13:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Débito
100391,pmw2026,105,2026-01-02 11:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
100392,pmw2026,104,2026-02-16 15:00:00,Arroz 5kg,2,24.9,0.0,49.8,PIX
100393,pmw2026,102,2026-03-17 20:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Débito
100394,pmw2026,103,2026-03-21 23:00:00,Patinho 1kg,3,38.9,0.0,116.7,Dinheiro
100395,pmw2026,101,2026-02-07 17:00:00,Detergente,5,2.5,0.0,12.5,PIX
100396,pmw2026,101,2026-01-04 05:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Débito
100397,pmw2026,105,2026-01-01 08:00:00,Feijão 1kg,1,8.5,5.18,3.32,Cartão de Débito
100398,pmw2026,101,2026-02-17 17:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
100399,pmw2026,104,2026-03-17 13:00:00,Feijão 1kg,5,8.5,0.0,42.5,PIX
100400,pmw2026,103,2026-03-23 07:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Débito
100401,pmw2026,105,2026-02-01 19:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
100402,pmw2026,104,2026-03-29 04:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Crédito
100403,pmw2026,104,2026-02-07 23:00:00,Feijão 1kg,2,8.5,0.0,17.0,PIX
100404,pmw2026,105,2026-02-12 17:00:00,Shampoo,2,18.0,0.0,36.0,Dinheiro
100405,pmw2026,103,2026-01-15 05:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Débito
100406,pmw2026,102,2026-02-08 09:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
100407,pmw2026,105,2026-02-15 16:00:00,Shampoo,4,18.0,42.74,29.26,Dinheiro
100408,pmw2026,104,2026-03-12 05:00:00,Arroz 5kg,5,24.9,0.0,124.5,Cartão de Crédito
100409,pmw2026,104,2026-02-26 00:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Débito
100410,pmw2026,103,2026-03-24 01:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Débito
100411,pmw2026,102,2026-03-23 13:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
100412,pmw2026,105,2026-01-05 19:00:00,Detergente,3,2.5,3.81,3.69,Cartão de Crédito
100413,pmw2026,105,2026-01-08 21:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
100414,pmw2026,105,2026-01-26 23:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Débito
100415,pmw2026,101,2026-01-20 19:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Crédito
100416,pmw2026,105,2026-01-31 13:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
100417,pmw2026,102,2026-03-31 12:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
100418,pmw2026,103,2026-02-27 19:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
100419,pmw2026,102,2026-03-07 17:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Débito
100420,pmw2026,102,2026-01-13 13:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
100421,pmw2026,101,2026-03-18 08:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Crédito
100422,pmw2026,101,2026-01-24 12:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Débito
100423,pmw2026,102,2026-01-19 08:00:00,Shampoo,3,18.0,0.0,54.0,PIX
100424,pmw2026,102,2026-03-31 23:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Débito
100425,pmw2026,103,2026-01-15 17:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
100426,pmw2026,102,2026-03-02 00:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Crédito
100427,pmw2026,101,2026-02-28 22:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Débito
100428,pmw2026,103,2026-01-28 19:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
100429,pmw2026,102,2026-02-06 15:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Crédito
100430,pmw2026,101,2026-03-14 16:00:00,Café 500g,4,16.9,0.0,67.6,Dinheiro
100431,pmw2026,104,2026-01-07 09:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Débito
100432,pmw2026,105,2026-02-14 01:00:00,Detergente,3,2.5,0.0,7.5,Dinheiro
100433,pmw2026,105,2026-03-19 23:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Crédito
100434,pmw2026,101,2026-01-30 17:00:00,Shampoo,3,18.0,0.0,54.0,PIX
100435,pmw2026,101,2026-02-06 01:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
100436,pmw2026,103,2026-03-17 05:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Crédito
100437,pmw2026,104,2026-03-01 02:00:00,Detergente,3,2.5,0.0,7.5,PIX
100438,pmw2026,105,2026-02-01 03:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Débito
100439,pmw2026,102,2026-02-15 17:00:00,Shampoo,5,18.0,0.0,90.0,Dinheiro
100440,pmw2026,102,2026-03-14 01:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
100441,pmw2026,105,2026-03-02 08:00:00,Patinho 1kg,3,38.9,0.0,116.7,PIX
100442,pmw2026,102,2026-02-16 23:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Crédito
100443,pmw2026,105,2026-02-08 11:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Crédito
100444,pmw2026,104,2026-02-11 04:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
100445,pmw2026,104,2026-03-10 05:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Crédito
100446,pmw2026,103,2026-02-18 06:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
100447,pmw2026,101,2026-01-15 20:00:00,Café 500g,4,16.9,0.0,67.6,PIX
100448,pmw2026,104,2026-02-21 00:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
100449,pmw2026,103,2026-02-09 21:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
100450,pmw2026,105,2026-02-04 12:00:00,Leite Integral,5,5.2,17.03,8.97,Cartão de Débito
100451,pmw2026,104,2026-01-23 05:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Crédito
100452,pmw2026,105,2026-03-21 08:00:00,Arroz 5kg,5,24.9,81.8,42.7,PIX
100453,pmw2026,105,2026-02-19 16:00:00,Patinho 1kg,1,38.9,29.76,9.14,PIX
100454,pmw2026,105,2026-01-01 11:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Crédito
100455,pmw2026,101,2026-03-10 01:00:00,Óleo de Soja,4,6.9,0.0,27.6,Dinheiro
100456,pmw2026,102,2026-01-16 20:00:00,Shampoo,1,18.0,0.0,18.0,PIX
100457,pmw2026,103,2026-04-01 03:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
100458,pmw2026,102,2026-02-27 21:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
100459,pmw2026,104,2026-03-07 17:00:00,Detergente,1,2.5,0.0,2.5,Dinheiro
100460,pmw2026,103,2026-01-04 01:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
100461,pmw2026,103,2026-01-13 07:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
100462,pmw2026,102,2026-03-03 02:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
100463,pmw2026,105,2026-02-09 01:00:00,Feijão 1kg,5,8.5,0.0,42.5,Dinheiro
100464,pmw2026,103,2026-02-20 14:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
100465,pmw2026,102,2026-02-15 17:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Débito
100466,pmw2026,102,2026-03-24 08:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
100467,pmw2026,104,2026-02-03 08:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Crédito
100468,pmw2026,101,2026-03-15 21:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
100469,pmw2026,105,2026-01-14 20:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Crédito
100470,pmw2026,105,2026-02-08 01:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
100471,pmw2026,102,2026-03-10 10:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
100472,pmw2026,101,2026-01-22 21:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
100473,pmw2026,105,2026-03-11 17:00:00,Café 500g,1,16.9,0.0,16.9,PIX
100474,pmw2026,102,2026-03-06 02:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Débito
100475,pmw2026,102,2026-02-05 02:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
100476,pmw2026,101,2026-01-20 16:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
100477,pmw2026,102,2026-04-01 10:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
100478,pmw2026,104,2026-03-15 14:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Crédito
100479,pmw2026,101,2026-01-25 16:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Débito
100480,pmw2026,103,2026-02-17 02:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Crédito
100481,pmw2026,104,2026-01-01 00:00:00,Óleo de Soja,3,6.9,0.0,20.7,PIX
100482,pmw2026,103,2026-02-02 18:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
100483,pmw2026,104,2026-03-23 15:00:00,Detergente,2,2.5,0.0,5.0,Dinheiro
100484,pmw2026,102,2026-02-26 20:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
100485,pmw2026,103,2026-03-17 02:00:00,Feijão 1kg,3,8.5,0.0,25.5,Dinheiro
100486,pmw2026,102,2026-02-16 23:00:00,Café 500g,3,16.9,0.0,50.7,PIX
100487,pmw2026,104,2026-02-21 02:00:00,Shampoo,2,18.0,0.0,36.0,PIX
100488,pmw2026,105,2026-03-25 13:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
100489,pmw2026,105,2026-03-29 07:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
100490,pmw2026,101,2026-03-08 00:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Débito
100491,pmw2026,102,2026-03-26 06:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
100492,pmw2026,101,2026-02-13 19:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
100493,pmw2026,104,2026-01-13 03:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Cartão de Débito
100494,pmw2026,101,2026-01-23 03:00:00,Patinho 1kg,4,38.9,0.0,155.6,PIX
100495,pmw2026,101,2026-01-31 00:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Crédito
100496,pmw2026,103,2026-03-27 18:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Débito
100497,pmw2026,104,2026-03-30 13:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Débito
100498,pmw2026,101,2026-02-24 01:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
100499,pmw2026,103,2026-01-03 17:00:00,Arroz 5kg,4,24.9,0.0,99.6,Dinheiro
100500,pmw2026,101,2026-01-09 09:00:00,Detergente,2,2.5,0.0,5.0,PIX
100501,pmw2026,102,2026-03-25 13:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
100502,pmw2026,103,2026-03-24 22:00:00,Shampoo,5,18.0,0.0,90.0,Dinheiro
100503,pmw2026,104,2026-03-10 01:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
100504,pmw2026,101,2026-01-24 09:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Crédito
100505,pmw2026,105,2026-03-12 12:00:00,Óleo de Soja,3,6.9,14.37,6.33,Cartão de Crédito
100506,pmw2026,101,2026-03-24 01:00:00,Patinho 1kg,4,38.9,0.0,155.6,Dinheiro
100507,pmw2026,103,2026-01-06 20:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
100508,pmw2026,104,2026-01-15 06:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Crédito
100509,pmw2026,105,2026-03-15 10:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
100510,pmw2026,103,2026-01-11 14:00:00,Patinho 1kg,4,38.9,0.0,155.6,Dinheiro
100511,pmw2026,103,2026-02-19 16:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
100512,pmw2026,104,2026-01-26 01:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Débito
100513,pmw2026,102,2026-03-10 11:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Débito
100514,pmw2026,105,2026-02-05 19:00:00,Café 500g,5,16.9,47.3,37.2,Cartão de Crédito
100515,pmw2026,104,2026-02-07 13:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
100516,pmw2026,105,2026-01-28 18:00:00,Óleo de Soja,2,6.9,0.0,13.8,Dinheiro
100517,pmw2026,103,2026-01-09 23:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Débito
100518,pmw2026,103,2026-02-22 10:00:00,Detergente,3,2.5,0.0,7.5,PIX
100519,pmw2026,101,2026-02-25 22:00:00,Shampoo,1,18.0,0.0,18.0,PIX
100520,pmw2026,105,2026-01-07 22:00:00,Mussarela 1kg,1,45.9,33.23,12.67,PIX
100521,pmw2026,104,2026-01-01 04:00:00,Leite Integral,5,5.2,0.0,26.0,PIX
